artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
The Vaccines,1sXE4QJ7IgHzjPmitLUh8U,Take It Easy,1.95e-05,0.494,178773,0.857,5.38e-06,7,0.0847,-3.488,1,0.0375,136.04399999999998,4,0.6829999999999999,49
PRhyme,5uBm0A4mlJ6AQ7Duocbh56,1 of the Hardest - Instrumental,0.000325,0.63,163286,0.465,0.8240000000000001,0,0.0765,-5.259,0,0.0342,77.936,4,0.868,11
PRhyme,026k3VQ3PHstVYm5gvEzYW,Era - Instrumental,0.228,0.912,212890,0.715,0.944,1,0.242,-5.067,1,0.198,160.03799999999998,4,0.466,12
PRhyme,69oZXpTVHypKdsHS7sm5xr,Respect My Gun - Instrumental,0.000229,0.511,191462,0.767,0.762,8,0.143,-4.251,1,0.0393,174.058,4,0.82,12
Elevation Collective,0peu4M4XR3SOxJouObgQ8s,Jesus I Come (feat. Israel Houghton),8.22e-05,0.287,114977,0.7340000000000001,0.0034799999999999,8,0.0942,-5.151,1,0.0385,143.776,3,0.0664,36
Josh A,1hO02FEqDNuNGFr60ulmqq,Legends (feat. MrTLexify),0.496,0.836,183321,0.665,7.15e-05,2,0.256,-9.59,0,0.17,140.092,4,0.846,40
THE FEVER 333,23sOzJDUM8pWioTt1K4mX1,We're Coming In,0.0342,0.633,136061,0.79,0.000205,6,0.386,-6.249,1,0.1989999999999999,175.104,4,0.529,49
PRhyme,2D09gP1cMLYocnke4mDuCN,Interlude 1 (Salute) - Instrumental,0.1169999999999999,0.52,41000,0.763,0.8370000000000001,2,0.322,-5.971,1,0.0337,149.841,4,0.384,7
PRhyme,0b68ZyAD2pXSGvbSOFAyBp,Sunflower Seeds - Instrumental,0.00173,0.589,214874,0.645,0.0178,3,0.0705,-5.5,0,0.121,176.364,4,0.787,12
PRhyme,39t3UAhFuazr4URIQ3ty0l,Flirt - Instrumental,0.000102,0.601,200479,0.86,0.932,0,0.108,-4.885,1,0.071,167.12099999999998,4,0.753,13
Swoope,32xXj2TeK1vrtFDUfFFXEW,Shining Down,0.222,0.593,311091,0.6940000000000001,0.0,7,0.281,-4.475,1,0.119,158.127,4,0.46,45
Fearless Motivation,1yfncEDRsdoIPWDhyvGZ5o,Make It Count (Sports Motivation),0.0392,0.382,218801,0.69,0.0,10,0.1669999999999999,-5.981,1,0.114,92.023,4,0.485,45
Sauce Walka,6kG9awR3D8YFX20HfFsMGK,Sauce Baby,0.307,0.8109999999999999,187297,0.639,0.0,1,0.1009999999999999,-5.058,1,0.141,114.938,4,0.622,42
PRhyme,2u2VFT3UXXMHBRDSj6Dk5X,Streets at Night - Instrumental,0.00616,0.647,210195,0.892,0.6579999999999999,0,0.2189999999999999,-5.405,1,0.076,174.983,4,0.3,12
PRhyme,1mjBTbgVOxYkzV8isJ5c81,Loved Ones - Instrumental,0.00428,0.564,194468,0.525,0.363,4,0.26,-5.015,0,0.0269,89.29799999999999,4,0.46,7
EL NEGRITO,5Eja5w8xrjfaDmG2p5wUfK,Ojala (PA Q GUARACHEE SANTA CLOUS) - DJ Unic Radio Edit,0.2,0.799,226909,0.7929999999999999,0.0,5,0.0467,-4.0760000000000005,1,0.0528,109.968,4,0.933,46
LeAnn Rimes,7BMkBfNSSPpRhK1CjuhJhc,One Way Ticket (Re-Imagined),0.8190000000000001,0.7140000000000001,256958,0.206,1.13e-06,11,0.1119999999999999,-10.729,1,0.0321,99.124,4,0.263,24
Sirah,40cdM2euwhC1yvCQdEhTpT,Sinner,0.0965,0.69,192000,0.6890000000000001,0.0,5,0.154,-6.341,0,0.4639999999999999,160.032,4,0.322,27
PRhyme,5c9jmV002rjPlPqFhdZvtt,My Calling - Instrumental,0.0118,0.37,134856,0.873,0.84,10,0.335,-2.065,0,0.492,85.902,4,0.489,11
PRhyme,46pPGdRU4NrcHlDCvkgLOG,Made Man - Instrumental,0.0881,0.565,222000,0.647,0.0451,2,0.273,-3.4530000000000003,1,0.0302,80.005,4,0.53,13
PRhyme,10hFRksHYudx9BY2I3qQLs,Everyday Struggle - Instrumental,0.000271,0.6659999999999999,160192,0.6659999999999999,0.7140000000000001,4,0.107,-5.779,0,0.0459,78.012,4,0.256,13
Sad Frosty,1miUTAA6tjkwezkPVKS62f,NYC Freestyle,0.0932,0.952,74789,0.727,0.0,1,0.088,-6.461,1,0.267,121.919,4,0.409,37
PRhyme,5fZokfRJDjRZaUIIBycYIR,Relationships (Skit) - Instrumental,0.959,0.505,41210,0.268,0.908,1,0.104,-13.17,0,0.0392,32.317,4,0.401,7
PRhyme,2BCcMFzVgdR1AYDYk9OFoI,Do Ya Thang - Instrumental,0.0141,0.525,261920,0.63,0.941,9,0.213,-7.717,0,0.0305,164.141,4,0.69,8
PRhyme,5zcSAj1go0WdfG3x6FK5Xk,Gotta Love It - Instrumental,0.157,0.165,277691,0.5720000000000001,0.8690000000000001,9,0.347,-8.042,0,0.037,146.763,4,0.352,6
Devin Dawson,1f7VfiJ2bPtXITJiewpkDi,Prison,0.0642,0.568,221027,0.755,0.0,2,0.237,-4.374,1,0.0393,119.944,4,0.254,39
Snoop Dogg,6INODoR55JNdWaOYGH97uV,New Wave (feat. Mali Music),0.843,0.545,321893,0.216,0.0,7,0.134,-14.871,0,0.0673,79.992,4,0.348,36
Robb Bank$,59MJiwoJcQLqkmBkW0yHTW,ILYSM (feat. Famous Dex),0.2769999999999999,0.7120000000000001,152163,0.5589999999999999,0.0,0,0.57,-8.458,1,0.422,165.009,4,0.304,31
Cassow,3Cpg4cBCI3prgd9WjleI1L,What Happened,0.0354,0.684,206106,0.664,0.000217,1,0.0927,-5.861000000000001,0,0.161,93.053,4,0.2239999999999999,25
Merkules,2GEiRIaERHCklqvJYuckA4,Language,0.318,0.727,162374,0.432,0.0,9,0.109,-10.379,1,0.27,106.955,4,0.332,44
Prince Fox,3pP5o7H02ijGieEjleuIFC,The Middle,0.353,0.855,199672,0.662,0.0,10,0.0897,-4.986000000000001,1,0.0563,121.994,4,0.4039999999999999,44
Jake Miller,08JQKKMvepsAPSG5MJYgKx,Distraction,0.0278,0.871,207692,0.484,3.8e-05,2,0.0905,-4.783,1,0.0412,104.023,4,0.774,35
Outlaw,0UGcmjbvLBf7JR4PHntTpd,Shot Caller from a Holler (feat. Redneck Souljers),0.021,0.723,221178,0.593,0.000182,2,0.181,-7.002999999999999,1,0.3329999999999999,179.93200000000002,4,0.0836,40
Gavin Mikhail,44zpkRXp9yBJFMhgijf9WT,The Past Is Behind Us Now,0.988,0.258,289036,0.0707,0.8340000000000001,2,0.1159999999999999,-22.087,1,0.0375,139.322,3,0.0989,35
Élan Vital,4Yvo2LtV9KOcWNrvNPdrCM,Simple and Clean,0.000132,0.409,259602,0.8220000000000001,0.0026899999999999,3,0.193,-6.305,1,0.0449,175.967,4,0.3229999999999999,38
Keala Settle,1NNhZKNrg8WVmU6Ok8TDtO,This Is Me - Dave Audé Remix (From The Greatest Showman),0.0070799999999999,0.573,216204,0.941,1.74e-05,11,0.12,-2.536,0,0.134,121.939,4,0.518,47
Wild Child,7EgxWK4LlN2t73xmLnyYOK,Eggshells,0.0941,0.389,309907,0.371,0.135,5,0.0857,-10.201,1,0.0367,175.201,3,0.36,36
MOMOLAND,1WbEK3tM3TO10HoHtaZjls,Same Same,0.296,0.76,198881,0.932,9.13e-05,0,0.18,-2.04,0,0.0559999999999999,124.018,4,0.528,48
Grum,4T2Qnqr1r79mFgZY8ac1PU,Mirage,6.9e-05,0.537,197505,0.932,0.8240000000000001,5,0.389,-6.808,0,0.0329,125.997,4,0.308,21
PRhyme,10Hcjjkj79dONUu22Zdb3F,Rock It,0.158,0.4529999999999999,228772,0.961,0.0,6,0.611,-2.507,1,0.307,84.31,4,0.608,35
Fox Wilde,1WPu4sTnHL7BQ7JlePg3e6,Dance All Night,0.462,0.6679999999999999,196038,0.953,1.29e-06,4,0.148,-6.2,0,0.0592,114.016,4,0.597,13
Jack Stauber,5vSUfg2FWq02DIeNqLZUDJ,Pad Thai,0.384,0.447,164409,0.644,0.8290000000000001,0,0.62,-6.533,1,0.0541,163.97799999999998,4,0.8759999999999999,42
Devin Dawson,0cBSk9ckSooiWjK6C0G7Qw,Second to Last,0.0385,0.602,199440,0.86,0.0,6,0.298,-4.118,1,0.0628,171.865,4,0.8440000000000001,37
Melendi,4pjECblBDRIl2AbjS4nxju,Mi Código Postal,0.46,0.6829999999999999,254280,0.38,0.0,7,0.159,-10.348,1,0.0421,134.892,3,0.2339999999999999,52
Anna Lunoe,12kHB5NYRn0TduFRAxk6Or,Blaze of Glory,0.0556,0.73,171269,0.8690000000000001,3.65e-05,1,0.351,-6.779,1,0.172,103.935,4,0.8,36
St. Beauty,3u1PevuZDeqqV0g0IoQCnR,Caught,0.00443,0.7040000000000001,180025,0.517,0.0199,1,0.108,-7.581,1,0.04,145.95,4,0.305,34
Blackberry Smoke,7jIuAy9Gz3I2R7ApDvTrB6,Let Me Down Easy,0.25,0.568,174430,0.616,0.000252,0,0.145,-7.093,1,0.0345,82.09299999999999,4,0.601,43
Sparkee,6T3nXjGX5dEbBesG68QZRZ,Strobe,0.236,0.644,219063,0.779,0.843,8,0.7020000000000001,-8.107999999999999,0,0.0426,123.003,4,0.49,46
Merkules,2oHYMBNHWCjDCPKcXU2U3N,Fuck the World,0.0397,0.512,185278,0.77,0.0,10,0.0613,-8.267999999999999,0,0.324,81.672,1,0.0751,49
Bombs Away,3IwW25vqrkrj3HoDqVBDMX,Let You Down,0.353,0.7020000000000001,207049,0.856,0.000266,0,0.0987,-4.904,0,0.0625,100.094,4,0.485,20
Gavin Mikhail,6fwV1kijz47VzJgJJ3GzB0,The Past Is Behind Us Now (Piano Version),0.995,0.3939999999999999,289036,0.026,0.906,2,0.18,-21.448,1,0.077,67.384,3,0.332,11
Koni,2LG37yvyTbAp5MOBhVofrG,No Other,0.123,0.688,199310,0.5670000000000001,7.35e-05,5,0.201,-10.709,1,0.118,92.852,4,0.376,44
Popcaan,5VLkFNnadOJxXkzoBQbL7H,Bullet Proof,0.325,0.531,180062,0.71,0.0,0,0.0605,-4.79,1,0.418,200.3,4,0.772,52
Pierce Clarke,1bYVHslGbhnGKjGTYWuZYQ,Call It Love,0.00123,0.623,191306,0.721,0.0,11,0.121,-9.038,0,0.0462,114.995,4,0.639,22
PRhyme,1aeiZVOOgNf1baQmHxrT5v,Streets at Night,0.18,0.384,209990,0.986,0.0,0,0.133,-3.5210000000000004,1,0.39,85.189,4,0.7240000000000001,28
Feyde,4DaxqM6aA9cBUe3JLByQb4,Next 2 U,0.5539999999999999,0.373,235154,0.47,3.4e-06,2,0.196,-8.525,1,0.1119999999999999,79.601,4,0.265,43
Dontcry,6LVFzyxrfA52j7DlsKzNnI,A Cold One,0.174,0.773,116782,0.259,0.474,0,0.125,-13.29,1,0.364,74.367,4,0.715,17
Siggno,6lVQEbfB0IMYBKeljCEvrk,Solo Ámame,0.216,0.7070000000000001,231983,0.89,5.71e-06,0,0.325,-4.363,1,0.0265,130.02700000000002,4,0.96,39
Ashley Monroe,4JhU7xfwO62JH5y0dJvCB4,Rita,0.212,0.44,207733,0.585,8.41e-06,2,0.1969999999999999,-7.848,1,0.0292,77.767,4,0.441,27
Built By Titan,4p7mlLQKE7rblJfs5ayZnb,Broken Love (feat. Starxs),0.0382,0.579,287070,0.8440000000000001,0.000423,7,0.136,-3.229,0,0.057,107.039,4,0.452,37
Dashboard Confessional,2nbzkK3mlo8LWB4t73iloJ,Be Alright,0.0137,0.585,182467,0.73,5.84e-06,10,0.11,-6.273,1,0.0731,164.085,4,0.479,35
Scott Harris Regime,4GK49JLIe1osdVS41MsPh8,Bring It to Life,0.0429,0.596,194883,0.721,0.00308,6,0.416,-5.942,0,0.0364,127.969,4,0.22,11
Solvekin,5T7yx4b9pJGIbiN7ksceAF,Glitching,0.994,0.161,138798,0.00613,0.846,0,0.0895,-38.027,1,0.039,74.671,1,0.0363,36
EXO,6VfzHJBBpImuCfxHavQvK8,Coming Over,0.000744,0.648,202240,0.981,0.0337,2,0.103,-2.891,1,0.0769,111.977,4,0.8,45
Bella Thorne,4b1JnjZRkISKBgJEgfrp3u,Walk with Me,0.286,0.695,204000,0.437,0.0001899999999999,0,0.184,-8.493,1,0.0286,130.003,4,0.206,57
Solvekin,5JqKBvDKc2zLvp8aGPX71R,Aaerial Heart,0.921,0.225,173099,0.038,0.8640000000000001,8,0.106,-24.977,1,0.0503,67.214,3,0.1689999999999999,18
Solvekin,3WXG5vtM4P3OC5PXndUEHo,Baroscopic Feel,0.945,0.163,163669,0.0215,0.922,8,0.1119999999999999,-31.163,1,0.0521,72.03699999999999,4,0.0382,18
Solvekin,4ekMif0VzXHhDrbmLmaJAI,Etheral Conformity,0.978,0.214,165407,0.0303,0.922,1,0.115,-26.93,0,0.0576,67.024,4,0.0483,17
Solvekin,5g70m0WHblWe17FGQGs3zz,Bionic,0.976,0.176,211304,0.0665,0.958,7,0.0957,-25.928,1,0.0449,71.608,4,0.0386,20
Solvekin,30fqvltxdHuhUTc0oYHNNN,Guidance,0.956,0.223,225147,0.00764,0.818,9,0.11,-33.961,1,0.0467,68.646,4,0.0382,17
Solvekin,4JTOygwNB5gtqzjFcq9HUJ,Pipe Dreams,0.906,0.233,220989,0.0406,0.8170000000000001,8,0.111,-25.797,1,0.11,64.57,4,0.036,16
Solvekin,6PpsguD2pqxSCMVnoBgkai,The Ecosphere,0.966,0.0678,180367,0.012,0.71,5,0.131,-35.425,0,0.0533,73.919,5,0.0357,24
Solvekin,4BvNJ1aSjX9Lgz12QcqsgX,Omnipotence,0.979,0.129,196110,0.0204,0.913,11,0.108,-29.44,0,0.0516,70.487,4,0.0899,17
Solvekin,23SVc08qdzZSBLjdP7dk4M,Temperance,0.989,0.201,196416,0.0544,0.8079999999999999,10,0.108,-28.2,1,0.0551,67.891,4,0.0833,15
Solvekin,27xWryyx9F9Q3sEUdwXV70,Vagary Trance,0.986,0.0676,199795,0.00971,0.884,2,0.106,-32.326,1,0.0552,70.438,3,0.0483,17
Tammy Rivera,5V1ZCUsYqIpFTeIazu9EAJ,You Did This,0.6759999999999999,0.384,183672,0.331,0.0,10,0.1119999999999999,-9.698,0,0.0408,174.365,3,0.6509999999999999,33
Benj Pasek,0KHk7iYbsc3WQ5SW1DGSA0,The Greatest Showman A Cappella Mashup,0.00569,0.402,276567,0.527,3.53e-06,10,0.374,-8.109,1,0.0434,122.71,4,0.222,33
Outlaw,1Z8FGNP4N15sNrzxtEtots,Last Dance,0.0857,0.731,217067,0.569,0.00137,8,0.111,-7.114,1,0.0653,89.98,4,0.0909,33
Crowd Lu,4F7ZAsndEIJXyFzJUHNlRu,幾分之幾 - 電影<花甲大人轉男孩>主題曲,0.636,0.519,228571,0.342,0.0,1,0.1,-5.54,1,0.0257,143.819,4,0.425,62
Zo,2IXK4trHSucP6Nt8i0RAhn,Better,0.3429999999999999,0.768,192265,0.622,2.21e-06,8,0.0789,-6.56,1,0.308,152.119,4,0.603,32
Elvis Presley,3NGGKFoGQFW6sRiGw2dLeP,Suspicious Minds - Take 6,0.667,0.675,195733,0.342,0.0036899999999999,7,0.157,-11.931,1,0.0338,113.381,4,0.688,37
Xantos,1kGzwSb1WaNsaeBdeBkLqt,Nuevas Posiciones,0.0785,0.662,204413,0.6729999999999999,0.0,10,0.1009999999999999,-5.569,0,0.0699,144.023,4,0.241,19
Griffin Stoller,2BSCX4sEDSR3MrKbnPVzP4,With You,0.369,0.6990000000000001,237447,0.603,1.18e-06,0,0.351,-8.029,0,0.124,140.964,4,0.34,36
Tobe Nwigwe,0bnt7w1jqSIebSJtd0e0KA,Jôckîn. (The Originals),0.155,0.913,152407,0.614,1.96e-06,1,0.0928,-9.207,1,0.1889999999999999,117.641,4,0.2339999999999999,27
The Longshot,6U1cWxFWQ6zz29Nl0uNrZk,Soul Surrender,0.000457,0.4,154896,0.98,2.29e-06,4,0.3229999999999999,-3.158,1,0.0786,159.784,4,0.74,32
Young Fathers,2kMLvJYtQ3Tcxk7WhlLXqD,Tremolo,0.675,0.637,188782,0.66,0.968,10,0.136,-8.093,1,0.0488,98.01,4,0.381,44
Fetty Wap,4tEnycPMKqEdsBKEunZrIj,Yomi,0.396,0.701,216224,0.6859999999999999,0.0,1,0.0911,-6.045,0,0.133,150.105,4,0.809,29
Ryan Caraveo,1r59mL5ryp7fFKPIuEM37m,Numb,0.308,0.672,183050,0.622,0.0,1,0.304,-5.394,1,0.081,160.058,4,0.494,42
Toni Romiti,01i74MTWaNIGAsSRMkSOfB,Boyfriend,0.238,0.747,202653,0.643,1.0800000000000002e-05,0,0.27,-5.622000000000001,1,0.0343,139.993,4,0.622,37
Outlaw,4hMV5yytrZwcSLiSUrIKc1,Backwoods Badass (feat. Redneck Souljers),0.408,0.74,182500,0.8390000000000001,0.0,6,0.226,-4.485,0,0.243,86.958,4,0.204,44
George Frideric Handel,4f6uNRFv25MLnyhS324abk,"Organ Concerto No. 1 in G Minor, Op. 4 No. 1, HWV 289: I. Larghetto, e staccato",0.818,0.174,357440,0.119,0.807,7,0.157,-16.033,0,0.0398,124.777,3,0.0733,14
George Frideric Handel,7Ajp9iCm1ZwEUe6FtenA1P,"Organ Concerto No. 1 in G Minor, Op. 4 No. 1, HWV 289: II. Allegro",0.902,0.39,326360,0.221,0.048,7,0.0753,-16.9,1,0.0449,119.691,4,0.6459999999999999,12
George Frideric Handel,4roL5b2ySeWXEMwCXen54J,"Organ Concerto No. 1 in G Minor, Op. 4 No. 1, HWV 289: III. Adagio",0.514,0.0948,74640,0.0161,0.907,4,0.132,-30.058000000000003,0,0.0439,75.14699999999999,1,0.0775,11
George Frideric Handel,5ltsnoCmL0tFEbsS45hvFK,"Organ Concerto No. 1 in G Minor, Op. 4 No. 1, HWV 289: IV. Andante",0.556,0.318,284947,0.118,0.0,7,0.0974,-19.655,1,0.0357,121.108,3,0.45,12
George Frideric Handel,61LMb9QT9Mg7f2xwySKTty,"Organ Concerto No. 7 in B-Flat Major, Op. 7 No. 1, HWV 306: I. Andante",0.8320000000000001,0.322,288640,0.111,4.84e-05,10,0.0859,-15.658,1,0.0339,111.295,4,0.4529999999999999,12
George Frideric Handel,7hua2vBXI8CelxghJE7YGx,"Organ Concerto No. 7 in B-Flat Major, Op. 7 No. 1, HWV 306: II. Andante",0.916,0.28,278027,0.14,0.000656,10,0.207,-17.319000000000003,1,0.0365,98.639,3,0.4679999999999999,11
George Frideric Handel,3VUFYrreKpjfRcvrZ9GW5E,"Organ Concerto No. 7 in B-Flat Major, Op. 7 No. 1, HWV 306: III. Largo e piano",0.96,0.0651,247200,0.0557,0.883,2,0.119,-25.043000000000003,0,0.0457,70.725,4,0.0608,11
Remo Drive,4uRUMluUIPrd8bxRO5uCXV,Heartstrings,0.000125,0.5760000000000001,147182,0.865,0.804,7,0.173,-6.926,0,0.035,122.027,4,0.5770000000000001,43
Jd Thaa Playa,1CDIkLWy4ro53WLvZslKM7,Jump Out Gang 2x,0.149,0.787,91246,0.695,0.0,1,0.355,-5.448,0,0.348,150.083,4,0.527,22
Blasterjaxx,02tWtFE40Y11M4jDpr4DQT,1 Second,0.00172,0.604,179077,0.993,0.0731,11,0.28,-2.934,0,0.0904,130.026,4,0.1689999999999999,45
George Frideric Handel,5TKFyFtGZwW3HTP9VMZ7qR,"Theodora, HWV 68: No. 1a, Overture. Maestoso (Live)",0.653,0.341,88400,0.152,0.0428,9,0.35,-22.336,1,0.0411,99.086,4,0.331,4
George Frideric Handel,06xhF05zqXyiEHIHJ1B3Qv,"Theodora, HWV 68: No. 1b, Overture. Allegro (Live)",0.7809999999999999,0.46,109853,0.241,0.17,6,0.106,-22.87,0,0.0378,117.881,4,0.8140000000000001,4
George Frideric Handel,1PGt1IZdXAQXa8pmgM5EFl,"Theodora, HWV 68: No. 1c, Overture. Trio (Live)",0.865,0.208,114920,0.0556,0.973,2,0.12,-27.572,1,0.0371,69.242,4,0.2269999999999999,3
George Frideric Handel,4uM2cp4HgFVxjuxYM8jYLE,"Theodora, HWV 68: No. 1d, Overture. Courante (Live)",0.7290000000000001,0.628,106347,0.253,0.24,9,0.7490000000000001,-23.816,1,0.0389,119.065,3,0.961,3
George Frideric Handel,2P9wyldQgdidKZg5Bb9aYP,"Theodora, HWV 68, Act I: No. 3, Go, My Faithful Soldier, Go (Live)",0.97,0.411,116453,0.211,0.0008179999999999,1,0.585,-19.698,1,0.0684,113.114,4,0.6609999999999999,3
George Frideric Handel,60THuoVtPlnyC1pJRTEMBk,"Theodora, HWV 68, Act I: No. 4, And Draw a Blessing Down (Live)",0.934,0.508,125933,0.359,0.000603,1,0.606,-14.326,1,0.033,109.435,4,0.794,3
George Frideric Handel,5hjYaVaLUWhXyZ6DJqgriC,"Theodora, HWV 68, Act I: No. 5, Vouchsafe, Dread Sir (Live)",0.93,0.512,50893,0.162,0.0,10,0.531,-24.117,0,0.345,93.024,5,0.469,2
George Frideric Handel,5HCAv3UIMSByaRQQ5XTkqM,"Theodora, HWV 68, Act I: No. 6, Racks, Gibbets, Sword and Fire (Live)",0.937,0.501,218600,0.231,1.28e-06,4,0.654,-19.299,1,0.0902,116.558,4,0.5870000000000001,3
George Frideric Handel,17KZwJ0Lz7smDkIKeUoFSh,"Theodora, HWV 68, Act I: No. 7, For Ever Thus Stands Fix'd the Doom (Live)",0.95,0.41,94600,0.37,4.270000000000001e-05,4,0.7390000000000001,-16.396,1,0.0389,108.599,4,0.6579999999999999,2
George Frideric Handel,2PUWb9qxB85gUL3uFJdeDc,"Theodora, HWV 68, Act I: No. 9, The Raptur'd Soul (Live)",0.959,0.346,558240,0.157,2.87e-05,2,0.941,-24.253,1,0.0701,124.84,3,0.324,2
George Frideric Handel,1k3kFUxehMzv1LOpjnidag,"Theodora, HWV 68, Act I: No. 10, I Know Thy Virtues (Live)",0.8859999999999999,0.5329999999999999,41787,0.166,0.0,11,0.375,-24.605,1,0.4679999999999999,98.725,3,0.429,2
George Frideric Handel,5Zwv25GHf9TF8MNc03w3lz,"Theodora, HWV 68, Act I: No. 11, Descend, Kind Pity (Live)",0.8959999999999999,0.191,463093,0.114,4.89e-05,6,0.871,-24.043000000000003,1,0.053,166.00400000000002,4,0.215,3
George Frideric Handel,1dG5wNFhEIJCjjfUCupK7Z,"Organ Concerto No. 7 in B-Flat Major, Op. 7 No. 1, HWV 306: IV. Bourrée. Allegro",0.823,0.417,185320,0.119,0.0,10,0.045,-15.083,1,0.0432,128.274,4,0.675,10
George Frideric Handel,143erKNppwurs5AWC9aRMv,"Organ Concerto No. 2 in B-Flat Major, Op. 4 No. 2, HWV 290: I. A tempo ordinario, e staccato",0.8490000000000001,0.4529999999999999,58440,0.183,0.326,10,0.283,-12.402,1,0.0349,62.365,4,0.34,10
George Frideric Handel,2OtYpAOC8WDEW8HkSE29FN,"Organ Concerto No. 2 in B-Flat Major, Op. 4 No. 2, HWV 290: II. Allegro",0.927,0.469,306200,0.1969999999999999,0.000294,10,0.282,-19.317,1,0.0372,94.391,4,0.677,11
George Frideric Handel,4d2ILTujGlLlCRzv3fWMBG,"Organ Concerto No. 2 in B-Flat Major, Op. 4 No. 2, HWV 290: III. Adagio, e staccato",0.902,0.192,49200,0.0355,0.185,7,0.135,-29.446,0,0.04,81.53399999999999,5,0.133,10
George Frideric Handel,31lDzOqOKdussf52sp6A5a,"Organ Concerto No. 2 in B-Flat Major, Op. 4 No. 2, HWV 290: IV. Allegro, ma non presto",0.672,0.349,225680,0.0684,0.0,10,0.142,-20.285,1,0.032,141.306,3,0.5379999999999999,10
George Frideric Handel,4MrTnZ9pwxELaZ2hZM0cN9,"Organ Concerto No. 8 in A Major, Op. 7 No. 2, HWV 307: I. Ouverture",0.494,0.231,206627,0.201,0.868,4,0.359,-14.533,1,0.0322,63.291,4,0.272,10
George Frideric Handel,0LTEoKox4VakSKZg8aVBES,"Organ Concerto No. 8 in A Major, Op. 7 No. 2, HWV 307: II. A tempo ordinario",0.8540000000000001,0.5870000000000001,263840,0.201,0.759,9,0.135,-15.069,1,0.0321,113.129,4,0.61,9
George Frideric Handel,6SZ2fc7An2P8mv6vsWA8ac,"Organ Concerto No. 8 in A Major, Op. 7 No. 2, HWV 307: IV. Allegro",0.831,0.4529999999999999,189720,0.0961,3.04e-06,9,0.0847,-20.598000000000003,1,0.0408,113.511,4,0.579,9
George Frideric Handel,3CgsVaaiQrLuiaNlb6BmaL,"Organ Concerto No. 3 in G Minor, Op. 4 No. 3, HWV 291: I. Adagio",0.5579999999999999,0.0993,271133,0.071,0.267,7,0.114,-25.196,0,0.0483,166.463,3,0.05,9
George Frideric Handel,7zxsJ4uJOfwDFxTHjD3KXL,"Organ Concerto No. 3 in G Minor, Op. 4 No. 3, HWV 291: II. Allegro",0.892,0.416,236933,0.1169999999999999,2.23e-05,7,0.4539999999999999,-17.553,0,0.0397,112.726,3,0.405,10
George Frideric Handel,4C7fTCJikG5NL19kSYZjy7,"Organ Concerto No. 3 in G Minor, Op. 4 No. 3, HWV 291: III. Adagio",0.648,0.225,62733,0.0559,0.703,3,0.265,-26.734,1,0.0436,53.81399999999999,3,0.0845,9
George Frideric Handel,2y8wEvPoNWjsI9KeiNMOpw,"Organ Concerto No. 3 in G Minor, Op. 4 No. 3, HWV 291: IV. Gavotte. Allegro",0.35,0.432,136280,0.0641,0.0,7,0.0809,-29.859,0,0.0414,134.352,4,0.92,9
George Frideric Handel,3obZfwHrOrSRvKB0IDM0BW,"Organ Concerto No. 9 in B-Flat Major, Op. 7 No. 3, HWV 308: I. Allegro",0.863,0.249,294533,0.17,0.0052299999999999,10,0.193,-16.861,1,0.0432,72.42,4,0.4639999999999999,10
George Frideric Handel,2lBVSm1dTJWZomNhlrBnFd,"Organ Concerto No. 9 in B-Flat Major, Op. 7 No. 3, HWV 308: II. Adagio",0.846,0.158,151667,0.208,0.957,7,0.113,-16.21,0,0.0373,107.067,4,0.144,9
George Frideric Handel,0eFzcERDuOrP1DNHXPoeTx,"Organ Concerto No. 9 in B-Flat Major, Op. 7 No. 3, HWV 308: III. Spiritoso",0.807,0.382,287973,0.174,0.207,10,0.282,-16.396,1,0.0313,112.457,3,0.4679999999999999,9
George Frideric Handel,6Y8YkknrPemdFBKmHAYLfs,"Organ Concerto No. 9 in B-Flat Major, Op. 7 No. 3, HWV 308: IV. Menuet",0.78,0.574,86960,0.07,0.2339999999999999,10,0.0704,-18.848,1,0.0482,130.975,3,0.8170000000000001,8
George Frideric Handel,0fDP2sYymscWu5TT6izojK,"Organ Concerto No. 4 in F Major, Op. 4 No. 4, HWV 292: I. Allegro",0.72,0.451,259733,0.0986,0.000158,5,0.132,-18.798,1,0.0305,102.502,4,0.412,9
George Frideric Handel,5J7tZY4CGznmGRi6VWzIqM,"Organ Concerto No. 4 in F Major, Op. 4 No. 4, HWV 292: II. Andante",0.815,0.135,394507,0.04,0.767,10,0.102,-25.104,1,0.0349,69.557,4,0.0799,9
George Frideric Handel,0M5uCX4HZ80yDvpCgycNg9,"Organ Concerto No. 4 in F Major, Op. 4 No. 4, HWV 292: III. Adagio",0.667,0.128,81093,0.00107,0.584,2,0.136,-38.57,0,0.0407,70.97,5,0.467,8
George Frideric Handel,4ahvjRp2GSZvMkm9XsvxbQ,"Organ Concerto No. 4 in F Major, Op. 4 No. 4, HWV 292: IV. Allegro",0.847,0.396,223187,0.179,0.178,5,0.36,-17.375,1,0.034,123.579,4,0.662,8
George Frideric Handel,4EIqnSNNV41ZiKlWfEA89Q,"Organ Concerto No. 10 in D Minor, Op. 7 No. 4, HWV 309: I. Adagio",0.911,0.0618,371333,0.0611,0.902,2,0.115,-19.986,0,0.0393,58.474,3,0.0621,9
